"","wind_speed","wind_direction"
"1",2.99324346811231,146.5130322204
"2",4.45428454234243,168.020139943465
"3",7.35795467440042,139.509501492529
"4",7.52738216795089,225.556958365582
"5",4.84526358085255,163.36728355577
"6",6.73350805330955,126.476878576071
"7",10.1234721787101,115.993834726272
"8",2.35632845759035,203.293645560862
"9",3.49221451243313,157.998313317055
"10",9.45403916409691,102.7006832082
"11",8.21438760498826,193.086856347067
"12",3.70120872133359,72.7073832449212
"13",1.58692432926998,262.588377113799
"14",3.53972960214806,131.768237136703
"15",11.3599654029896,97.555144824972
"16",2.65467280756904,71.5181344697318
"17",4.03350403916505,322.957985944863
"18",9.44114287239596,76.1936286417292
"19",8.15768645708283,26.2771039201184
"20",9.66155806290994,22.1266891736291
"21",11.6407413391025,104.435365779047
"22",16.6517853968266,120.553866148232
"23",15.8927587525477,122.97764645975
"24",13.6078116659072,114.06360095479
"25",8.55916426870834,115.914114006294
"26",5.58148928794611,149.798397060038
"27",4.67618783548911,124.630526327321
"28",5.7880794868156,131.663249122498
"29",0.26640640967507,17.7036956227635
"30",4.97197495801081,330.150730303353
"31",4.92421402854954,43.5543823128515
"32",13.1808319809286,83.6849906497469
"33",8.59166874129955,99.3170031821133
"34",6.56748733432943,74.893595632061
"35",8.13439752143661,59.4582652699386
"36",7.83747998475455,63.2564797167495
"37",8.67208594327939,112.674504186107
"38",9.62582578539421,112.759047201333
"39",6.51480414629667,109.537001659522
"40",6.10549248099592,150.362010242434
"41",3.74360295400666,149.476713942017
"42",6.77434279772787,167.220153073225
"43",6.92916942884812,261.73362554812
"44",12.3813447683874,253.074376073055
"45",6.46012661332895,232.41495423221
"46",13.5405365187539,102.649900812849
"47",1.59741464431778,153.304675169858
"48",9.55090183035547,263.234738993268
"49",13.3470829636447,287.749109391994
"50",8.79489827231248,116.257459840277
"51",11.9449200159394,80.1898451198346
"52",10.441995822851,51.6367383816786
"53",9.92231411896166,63.2203913757278
"54",8.2077518982885,67.3320489861885
"55",0.112817062756483,277.556236245318
"56",7.01098479625457,98.9731889555788
"57",9.20054374019542,89.2943643744092
"58",3.01166649738035,79.6993077807047
"59",4.54501803637229,26.9193350060028
"60",10.4449697917581,81.2662373814451
"61",13.1277230602484,113.72212979831
"62",9.2182724891654,199.708130088005
"63",8.5426271773091,195.864105511827
"64",5.11311942102378,337.227756172902
"65",9.84217277153221,36.1804377772465
"66",10.8416919196328,89.6849313931372
"67",8.05619738878334,134.203303760052
"68",9.40429256172567,122.89775827887
"69",5.84383917356993,105.876274565363
"70",5.9084459381463,240.21627818846
"71",8.16803729057757,254.744964782834
"72",9.70820821485141,109.682626283513
"73",6.64364690235723,181.501741971873
"74",6.55554570317335,202.533355523624
"75",6.79814241629138,216.482219910364
"76",5.70752440355383,270.883409572072
"77",10.1495625927538,104.729205364702
"78",2.41518255913497,123.946707884767
"79",10.3618118971661,169.057302511245
"80",10.4125613649047,120.264821056306
"81",4.74513969293949,250.397580829424
"82",13.6256040299247,263.584658617718
"83",4.52713072060252,51.4268334257695
"84",5.91288626492212,42.0225634213944
"85",6.1915776503585,51.5556913588482
"86",5.44111865566735,72.3780549758278
"87",6.70224963470754,271.57411173012
"88",3.55088441626379,260.402935733017
"89",6.78461537720371,212.924678646678
"90",0.533767214565667,332.774404755963
"91",4.13225667367124,23.039220314642
"92",3.83633255683229,314.496804105849
"93",8.4812208785081,307.036648374929
"94",11.1003133623975,68.3118871917741
"95",12.6237446647484,96.9687281360587
"96",5.24537671455721,114.52072312807
"97",3.63439381736736,224.834942779509
"98",5.16994796680556,224.441918046856
"99",3.03112080512052,134.355196839526
"100",9.38066216343178,98.3267244797977
"101",6.39121713825712,266.456722816604
"102",8.08808324207314,280.041732090809
"103",5.9944204818317,276.494414998997
"104",1.14897641386295,330.264910641579
"105",9.36320897233915,310.584331283128
"106",5.61289330707738,240.563523487892
"107",4.77980072868026,170.189203258161
"108",3.55182607526265,114.727345831202
"109",4.88150592245185,164.744332301525
"110",4.61703952632365,233.745559162427
"111",10.2744192159485,3.78825047417467
"112",7.7646806418531,53.9887080600594
"113",0.560928334354638,40.4508573457033
"114",4.4699821521075,284.11396777239
"115",5.56451757385558,172.367705017455
"116",7.2810045487811,255.511401404724
"117",5.80122094741568,265.780634084897
"118",0.650609178203812,164.347556799706
"119",2.33934884593726,64.1434641266287
"120",6.12688990925922,81.7113721235086
"121",11.5889431477039,104.79824415072
"122",8.32922612204893,85.6378363042273
"123",2.21871145310164,212.064882322725
"124",3.73138085971817,145.148707700747
"125",3.14711591018645,328.649714456532
"126",6.00359608210468,263.724634526352
"127",10.1782136231828,179.354652394027
"128",11.3445214406265,127.925893746161
"129",3.49346512288324,55.8559862697882
"130",9.58613982784219,220.186187018017
"131",11.7605851091494,253.507101369822
"132",6.4604361093277,241.932748893823
"133",7.05177645986869,123.432800007325
"134",4.54108699944343,163.403856667864
"135",9.53515907739647,239.836672702569
"136",7.68489954117586,131.695582049615
"137",9.06378658368804,169.105109037855
"138",11.2700816868641,251.330688007395
"139",11.5740109769269,268.780630072421
"140",7.2198983522193,270.59656524836
"141",2.08501827202812,210.656912926876
"142",1.21521503468434,338.49064721572
"143",4.21676636896034,274.699670786042
"144",5.34592836364592,233.602059329866
"145",3.36679306575621,156.223366573643
"146",3.61725603917571,275.412596782117
"147",6.62378572058643,250.255951114161
"148",7.17761122779377,127.261128007206
"149",9.02744119345269,96.7403325696571
"150",3.12168459416748,230.2908021677
"151",5.57293887480745,263.064321550187
"152",5.90963686462311,207.427565330682
"153",7.8529338825529,123.668124904584
"154",3.83926732923824,167.007621114435
"155",2.1326134624767,19.4187675177487
"156",2.65689791034203,85.3283803141002
"157",1.83010300036256,242.315404947467
"158",1.28744719232992,256.138583878576
"159",5.41055749390298,294.937009357819
"160",6.05670100782049,243.485026387322
"161",5.56530124309996,253.094907067851
"162",7.59818159586044,222.914594580526
"163",9.28278926574935,233.105935367138
"164",5.52566569814727,257.475736218707
"165",4.19725986460075,257.719317079907
"166",4.96725491885441,271.710323547495
"167",0.394646693895378,261.901305193703
"168",4.14817439053573,139.279544427993
"169",4.83037393669997,219.990248508364
"170",7.13944267065558,198.625886297046
"171",3.20546433398067,275.479824283047
"172",9.63848274138595,311.541691551469
"173",5.88025600251909,308.770394687686
"174",2.77937668678614,10.5960090552214
"175",5.25935086626732,216.217416720017
"176",6.03656275171525,119.299435352907
"177",4.69141656838101,157.088343859033
"178",2.77126659955005,200.914666925089
"179",2.94507655895037,338.274008778852
"180",3.00859631891716,285.388376964671
"181",7.20367638396474,292.8147079915
"182",5.2537037934101,182.751217443661
"183",3.88195375901508,262.605812710347
"184",10.014961665845,288.985590436078
"185",9.36280241793711,212.930652770959
"186",9.040711155046,246.203752499089
"187",5.14196627436182,212.855957110249
"188",10.4801142625581,238.128324566412
"189",6.22007160217831,227.772503654859
"190",1.80763945138287,259.882448929527
"191",4.08336980681478,302.379934411383
"192",6.66745443504335,123.30930398912
"193",3.32094670962852,187.458002127812
"194",2.16274741874778,252.974371949473
"195",2.44928639043922,316.465654162662
"196",6.20582274859905,2.78336564524079
"197",5.56574132604922,327.814254559589
"198",5.3771443975126,273.991229168067
"199",10.9156428675889,256.325560917635
"200",8.33227439008763,225.0570817715
"201",7.49835758192394,236.440912352126
"202",11.0724651764605,255.576967007369
"203",9.53573035492133,236.660276237527
"204",10.8889894993233,248.44765629959
"205",8.96095377856912,249.603584838155
"206",9.12082192251747,256.258881870633
"207",8.89346017813676,287.875437191748
"208",11.8058510501744,298.572383293724
"209",13.5736827173364,288.269192461179
"210",15.5046611486791,263.429512359851
"211",11.2577876539064,236.879964334604
"212",8.68257943499574,236.680472218607
"213",10.4444291882707,258.706682935418
"214",9.0106779435583,253.377132913393
"215",5.24738615699178,216.848762987555
"216",1.7809395627066,257.982270696725
"217",5.68043391671108,273.904685721799
"218",7.06929276642634,261.554089064474
"219",3.91456202202573,264.884722251748
"220",3.48369921407428,254.52642095637
"221",3.1304327090925,204.785116746088
"222",1.80816239000489,295.649512397629
"223",7.92908692492801,276.814864257829
"224",11.2908389076959,267.781358575405
"225",8.89245131238864,265.306969152837
"226",3.256098477736,267.329937023676
"227",3.44768572647529,95.3196334661118
"228",2.49330657067883,77.4608563365534
"229",1.41318753583331,72.3802101211505
"230",0.360610208434792,265.812968252648
"231",2.3687696476399,261.299741598595
"232",5.3153124029082,301.582450624455
"233",6.31465047375556,318.762502386038
"234",6.79183666598414,264.131263035826
"235",7.71414410528116,220.09174215258
"236",4.98025809261658,207.013327666698
"237",2.62100456837464,213.350704673047
"238",2.29174036829801,163.806739759547
"239",2.09290071305837,14.2606797438461
"240",8.65483139057751,29.5808824478553
"241",8.16032533834281,29.5599253276528
"242",6.45442512439721,52.9230996911245
"243",6.21936113088687,114.38376146802
"244",5.63825196286243,104.624053436514
"245",3.3567319489267,208.357360404676
"246",6.88130151155906,103.348998714383
"247",1.44048819179664,13.4154322501652
"248",8.70271245181517,270.357547816778
"249",4.42091333574212,203.014446861657
"250",6.11786822488827,87.2384478945115
"251",3.48369799668273,121.123889122624
"252",3.00267902962307,77.4766281944094
"253",1.3750596495669,7.23323369463691
"254",1.45714221258091,332.07332298251
"255",4.62573463327457,23.4927596380409
"256",7.03242328000397,292.494270827796
"257",7.15959698825091,217.095230243821
"258",2.82549217788233,112.171570334099
"259",7.67544116689646,78.4753246618974
"260",3.49245226976351,19.6435234274021
"261",3.35224360572417,337.142578214968
"262",2.86048171098555,8.41745254200885
"263",4.31143267902071,336.575802743038
"264",5.01015280456319,275.279394720455
"265",11.4883987918458,80.1095250929332
"266",12.1426568522815,85.868432776186
"267",6.85950542971189,30.7876732202437
"268",4.61661735844324,324.012820576029
"269",3.28755464858078,261.069372194776
"270",4.8377272991165,104.388813705095
"271",6.87081965328575,89.0355632910082
"272",5.24010398976675,42.9812620124763
"273",3.66193962701072,323.016113716387
"274",1.28212447032564,290.220318017996
"275",10.2436948380189,113.618465111332
"276",9.81739783155131,92.943991945621
"277",6.60235305099905,78.2224235959425
"278",4.23868995043024,62.3110299909872
"279",4.75340202038077,36.6803177069639
"280",4.89762267894263,47.1115446659799
