name,mean,std,min,max,kurtosis,skewness,median
"wind_data_34.5,124_C",6.857048613454228,3.3665273349521656,0.445866967531504,15.8505341337656,-0.34234842887440387,0.4509205279259637,6.609969174430435
"wind_data_34.5,125.25_C",6.757492936448327,3.4812731587356063,0.331446213524513,16.1700901022571,-0.5197346647164398,0.33161480685098793,6.5633552286509556
"wind_data_34.5,125.5_C",6.709645204392018,3.4719108180781837,0.261662503468143,16.1812266182456,-0.533775620555482,0.3215402415454187,6.4689318626749195
"wind_data_34.5,125.75_C",6.692629596169487,3.443675498455585,0.202267359266385,16.2577635128237,-0.5175420633414851,0.3187636603308587,6.571814847981274
"wind_data_34.5,125_C",6.77676144631906,3.463550513303581,0.427550216862139,15.9610896765811,-0.5095427565261819,0.3362022359947353,6.5532298758641545
"wind_data_34.5,126.25_C",6.344758663122067,3.2724844638938286,0.582380757186851,16.0576763858001,-0.2720781903537124,0.44642720530671043,6.15234090225876
"wind_data_34.5,126_C",6.75140800933985,3.4634242247523215,0.297284986611602,16.7223377226622,-0.42244526001248905,0.36869411635859606,6.6189658414401595
"wind_data_34.75,123.5_C",6.800307253451103,3.3218041664458373,0.512206890233256,16.3666413286328,-0.1893581993743032,0.5222748005296207,6.445404090506045
"wind_data_34.75,123.75_C",6.798903257975067,3.3402808270888156,0.420410158074376,16.0500836253668,-0.21930840709489052,0.5076338078080698,6.533866911194989
"wind_data_34.75,124.25_C",6.750194000004146,3.4179220195704922,0.305630326015423,15.79112651375,-0.3506862771414876,0.41578893308725856,6.527203720451265
"wind_data_34.75,124.5_C",6.718962582562912,3.4515108438064925,0.310219893655073,15.8308339699605,-0.3972353971993554,0.38916039695221055,6.46427517220818
"wind_data_34.75,124.75_C",6.686632926963985,3.470483575270144,0.238605771052588,15.8883112015256,-0.4097252105033009,0.37386944326675803,6.43939030908876
"wind_data_34.75,124_C",6.792395199024824,3.377729154734657,0.357398138575397,15.8352715759296,-0.27016470182093943,0.4721265716371571,6.540483017936225
"wind_data_34.75,125.25_C",6.585794085418622,3.470545604509212,0.318048865077831,16.093234935626,-0.47021722308082214,0.3654568810157652,6.44626211419442
"wind_data_34.75,125.5_C",6.554367607132946,3.478820958138937,0.210301930597417,16.186573452481,-0.4793854752577764,0.36527212679768933,6.482694060450715
