3.1438026,3.1015663,3.104496,2.8172646,2.4506874,2.0649452,2.4658241,2.3436317,2.4381142,2.4522743,2.6762733,2.5655556,2.307621,2.2270546,2.2890663,2.3659706,2.4649696,2.4104042,2.1466103,1.6405067,0.70544815,-0.0054893494,-0.2894249,-0.46447372,-0.50317,-0.6564903,-0.4415245,0.003665924,0.44116592,0.6529579,0.1333046,-0.68358994,-1.7059288,-2.2839317,-2.4742393,-2.286129,-1.8933067,-1.8338585,-1.7464561,-1.7442589,-1.532711
2.6541786,2.6733437,2.7420692,2.4970741,2.4016151,2.1615028,2.4576454,2.5588417,2.5998573,2.630497,2.6284218,2.527958,2.4304237,2.4387245,2.5006142,2.6368446,2.639042,2.5845985,2.3850136,1.944828,1.0382118,0.45984268,0.33130264,0.003665924,-0.3489952,-0.5043907,-0.5036583,-0.28503036,0.14209366,0.62317276,0.81079483,-0.009273529,-0.11437607,-0.8461876,-1.2580528,-2.1241417,-2.0184288,-2.0058556,-2.1027794,-2.1252403,-1.904171
2.2672157,2.3314247,2.3878212,2.4252968,2.3366737,2.3143349,2.3855019,2.4869423,2.4682655,2.5985146,2.5960732,2.6020546,2.5899696,2.6004677,2.665409,2.795292,2.7629433,2.654911,2.4575233,1.9925575,1.1815224,0.6012001,0.628788,0.19226456,-0.16137314,-0.33922958,-0.3395958,-0.1343956,-0.02941513,0.34680557,0.48682022,0.70593643,0.7067909,0.27417374,-0.5496788,-1.4186974,-1.8286095,-2.0800743,-2.1771202,-2.4052696,-2.3332481
1.802494,1.9865761,2.0295448,2.1506386,2.2288857,2.2771034,2.3133583,2.3697548,2.4440956,2.595829,2.6864052,2.7060585,2.729374,2.7391396,2.7595253,2.8535194,2.809452,2.6800575,2.538578,2.0946083,1.3295937,0.5513954,0.55664444,0.23694229,-0.009151459,-0.16979599,-0.11022568,-0.08471298,-0.005001068,0.10351944,2.4795532E-4,0.30371475,0.4635048,0.5013466,-0.1788292,-0.81554794,-1.5053673,-1.9623985,-2.1989708,-2.463375,-2.522335
1.3140907,1.5028114,1.7736855,1.9421425,2.068119,2.104618,2.182621,2.366459,2.5261269,2.6627235,2.7564735,2.8117714,2.8332558,2.8435097,2.844242,2.852787,2.8725624,2.720951,2.5623817,2.2323036,1.7402382,0.9574013,0.6422157,0.3483925,0.13440323,0.039188385,-0.023067474,-0.026363373,0.010501862,-0.023067474,0.05713272,-0.041988373,-0.14477158,0.21985245,0.47961807,-0.02917099,-1.168087,-1.8848839,-2.2369347,-2.3887901,-2.524044
0.7458534,1.005619,1.3151894,1.5345497,1.7050819,1.8048134,2.045536,2.2564735,2.500248,2.646,2.7471962,2.8175087,2.7873573,2.8292274,2.850956,2.8558388,2.871708,2.7810097,2.618412,2.435917,2.1978798,1.5034218,0.98181534,0.54346085,0.28650284,0.058475494,0.012088776,0.0025672913,0.024295807,-0.017086029,0.013187408,-0.08398056,-0.6425743,-0.17443466,0.25720596,0.35437393,-0.8256798,-1.7197227,-2.2276573,-2.3391075,-2.5006065
0.2887001,0.5577431,0.753788,0.8844032,0.9666786,1.0810585,1.4423866,1.8426552,2.1987343,2.363041,2.5866737,2.7085,2.6953163,2.7769814,2.80579,2.800541,2.7766151,2.7791786,2.6430702,2.4619179,2.335453,1.9726601,1.4880409,0.9937782,0.58081436,0.23340225,0.008182526,-0.06872177,-0.0406456,-0.13268661,-0.18029404,-0.34716415,-0.84508896,-0.53185654,-0.1389122,0.105472565,-0.16247177,-1.2873497,-2.0079308,-2.400631,-2.5270958
0.14917374,0.6300087,0.7994423,0.8067665,0.7614784,0.8364296,0.989872,1.1624794,1.3745155,1.654911,2.0804482,2.455082,2.6994667,2.7170448,2.759159,2.7818642,2.745121,2.682743,2.576542,2.4566689,2.373783,2.1311073,1.7479286,1.2993202,0.81775284,0.37121964,0.018436432,-0.16186142,-0.12963486,-0.1487999,-0.27001572,-0.44750595,-0.6417198,-0.6215782,-0.5512657,-0.39367294,-0.09508896,-0.99401474,-1.7552452,-2.2449913,-2.3441124
0.4614296,0.7489052,0.86621475,0.8343544,0.83288956,0.88965225,1.0057411,1.1713905,1.3496132,1.5709267,2.0831337,2.6162148,2.8241005,2.7965126,2.7594032,2.7396278,2.687626,2.6055946,2.5035439,2.4085732,2.3437538,2.1213417,1.7423134,1.2796669,0.79748917,0.5152626,0.2204628,0.053592682,0.014041901,-0.018062592,-0.19848251,-0.41991806,-0.6766319,-0.40282822,-0.38207626,-0.39281845,-0.23180771,-0.70653915,-1.3896446,-1.9808311,-2.3124962

5.984415,5.931925,6.154459,5.808634,5.3899326,4.0528965,4.661051,4.208292,4.424967,4.291666,4.689249,4.7020664,4.4971104,4.34025,4.102091,3.7056065,3.0506992,2.2294102,1.2145176,0.018838882,-0.9121914,-0.97444725,-0.5067959,-0.14082909,0.341959,0.89322853,1.6767979,2.418375,2.6500645,2.881998,3.5912266,4.402994,5.6919346,6.392496,6.7766514,6.7816563,7.476969,7.922159,7.638468,7.6897373,7.69755
6.0410557,6.098551,6.289469,6.022745,5.911783,5.032999,5.4001865,5.4625645,5.5376377,5.3652744,5.1709385,5.1190586,4.9436436,4.768839,4.5289707,4.3396397,4.011759,3.2102451,2.59025,1.5579014,0.51444435,-0.35860252,-0.19759178,0.1219883,0.5426426,1.1053867,1.5182285,1.9643955,2.2183018,2.6953526,2.7197666,3.5343418,3.3861485,3.2311192,3.626871,4.2768955,5.387369,6.0514317,6.841715,7.0840244,7.312418
5.9830723,6.120035,6.242594,6.355631,6.251749,6.0757236,5.9647617,6.0271397,5.7613926,5.6416416,5.4466953,5.2434483,5.076212,4.8968906,4.724161,4.574869,4.3616123,4.233927,3.6551914,2.9138584,1.572916,0.69693947,0.33561134,0.4694004,0.8916416,1.2394199,1.4014072,1.8378086,2.2840977,2.9105625,2.935831,3.1460361,3.0665684,2.8946934,3.4198399,4.071329,5.067911,5.611124,6.404093,6.6445713,6.9281406
5.460001,5.7998447,5.882242,6.1399326,6.286661,6.314249,6.1184483,5.9259434,5.6760654,5.5160313,5.359293,5.161783,4.9836826,4.828043,4.622965,4.5200596,4.484537,4.3693027,4.2891026,3.8439121,2.8017979,1.4800205,1.078043,1.0985508,1.1999912,1.4137363,1.5106602,1.6644688,1.9802647,2.5320225,2.635416,2.7642002,3.1589756,3.463419,4.1155186,4.4194736,5.154825,5.7356358,6.1000156,6.2731113,6.5080967
4.6244297,4.9488926,5.217081,5.5196934,5.725382,5.64213,5.5423985,5.5478916,5.378336,5.1428623,5.0409336,4.8552647,4.7281895,4.6619053,4.4935703,4.35087,4.3345127,4.215372,4.1792393,4.0560703,3.7356358,2.7402744,2.1621494,1.8642979,1.7856846,1.8197422,1.6240635,1.6258945,1.6901035,1.9285069,1.9935703,2.031168,2.477335,3.12858,3.4554844,3.6681309,4.109171,4.7197666,5.2007236,5.754801,6.0359287
3.4412022,3.4188633,3.6793613,3.8926182,4.1777744,4.1764317,4.3047276,4.3553867,4.4662266,4.409464,4.3602695,4.4525547,4.3774815,4.383585,4.367594,4.2350254,4.1518955,4.03129,3.9592686,3.902872,3.953043,3.4281406,3.1293125,2.7806797,2.5403233,1.9979649,1.8295078,1.6786289,1.5774326,1.7215977,1.8017979,1.8762608,1.9468174,2.701334,3.088419,3.2696934,3.388834,3.8254795,4.32316,4.954508,5.61796
2.1481113,1.7563877,1.7330723,1.8194981,1.8467197,1.7574863,2.0649815,2.4612217,2.9264317,3.073038,3.3181553,3.5541172,3.8096104,4.0493565,4.128092,4.12504,4.017252,3.9784336,3.913004,3.8147373,3.7073154,3.5907383,3.4188633,3.2075596,2.9838047,2.4282627,1.7734776,1.322794,1.3702793,1.6569004,1.6537266,1.6068516,1.6785069,2.4506016,3.1401768,3.5054111,3.1661777,3.3181553,3.795206,4.4173985,5.1587315
1.4864902,1.548502,1.5665684,1.5720615,1.6044102,1.493082,1.3729649,1.2538242,1.3097324,1.2766514,1.7999668,2.5157871,3.2529697,3.6443272,3.8996983,4.0568027,4.072916,4.0391026,4.04838,4.015909,3.8734531,3.6240635,3.3149815,3.0515537,2.9856358,2.651163,1.9504795,1.312418,1.0907383,1.331461,1.501749,1.6450596,1.7537022,2.1627598,2.5222569,2.849039,3.2008457,3.533121,3.744791,4.0251865,4.636759
1.232584,1.6500645,1.6782627,1.6381016,1.6837559,1.6149082,1.529459,1.4589024,1.5338535,1.3417149,1.7832432,2.4272861,3.0559483,3.5239658,3.8397617,4.012125,4.133707,4.145426,4.147257,4.1394444,4.086588,3.8857822,3.5320225,3.2053623,2.8988438,2.315836,1.6001377,0.99186134,0.8490391,1.0223789,1.2006016,1.3944492,1.795084,2.0148106,2.2883701,2.720255,3.4988194,3.6680088,3.9261875,4.3136387,5.020548

