4.5629616,4.4242897,4.321018,4.2082253,4.168186,4.1443825,4.164158,3.9312477,3.749607,3.5591774,3.397068,3.1457253,2.8790016
4.288059,4.2957497,4.2239723,4.1324196,4.082493,4.0300026,3.9583473,3.871189,3.7013893,3.4919167,3.3069801,2.9169655,2.4727516
4.0579567,4.197605,4.2535133,4.228855,4.229954,4.197361,4.075657,3.876194,3.5854225,3.315281,3.2223854,2.895359,2.3404274
4.023899,4.186985,4.3090553,4.3248024,4.336399,4.339939,4.284519,4.0993385,3.7680397,3.450779,3.1498756,2.6711159,2.0978737
4.116062,4.2624245,4.360569,4.3783913,4.3669167,4.355198,4.334446,4.2834206,4.004612,3.6333961,3.1100807,2.3471413,1.8023415
4.2002907,4.3418922,4.3791237,4.39365,4.386936,4.378025,4.353733,4.2854958,4.122532,3.7559547,3.1420631,2.1733131,1.6360817
4.283909,4.324436,4.357273,4.3958473,4.4249,4.416233,4.3772926,4.2680397,4.103855,3.740696,3.1515846,2.2016335,1.685154
4.218113,4.2587624,4.292576,4.3855934,4.414402,4.4532204,4.4185524,4.284397,4.042454,3.678196,3.1432838,2.228611,1.7105446
4.194309,4.1891823,4.214329,4.310032,4.3509254,4.399143,4.4131813,4.241184,3.9992409,3.5762672,3.046238,2.1147194,1.6875954
4.1529274,4.1534157,4.1667213,4.188328,4.218235,4.21323,4.2489967,4.1133766,3.8620338,3.4329567,2.652317,1.8213844,1.4790993
4.0716286,4.091526,4.1186256,4.1288795,4.0976295,4.0502663,4.0041237,3.9120827,3.6124,2.9950905,2.020115,1.3111305,1.2729225
3.9380836,3.9706764,4.019993,4.0054665,3.9738503,3.9241676,3.8508034,3.687107,3.2520485,2.5174294,1.4999733,0.9790993,1.1260719
3.713108,3.7327614,3.7915993,3.822361,3.7843971,3.7051735,3.6060524,3.4550514,3.0130348,2.2795143,1.2635231,0.6849098,0.89072037
3.5083961,3.4939919,3.4954567,3.515232,3.4874,3.4133034,3.313816,3.029026,2.5961647,1.9931374,1.1861305,0.65402603,0.862278
3.2826881,3.2793922,3.2509499,3.2421608,3.2110329,3.1086159,2.940525,2.6270485,2.1076393,1.6458473,1.1635475,0.7848854,0.9711647
2.9877663,2.9935036,2.9955788,2.966282,2.9897194,2.907322,2.709324,2.440281,1.9806862,1.4910622,1.2074928,0.98386,1.1531715

6.000366,5.9161377,5.6224365,5.1777344,4.783325,4.3898926,3.7618408,2.9630127,2.5872803,2.317871,2.0870361,1.8288574,1.7906494
6.2800293,6.2683105,6.0863037,5.7075195,5.3825684,5.0249023,4.5998535,4.1480713,3.8134766,3.5721436,3.3380127,2.9458008,2.5483398
6.23999,6.304077,6.3094482,6.071167,5.8066406,5.4823,5.088501,4.713135,4.407959,4.2249756,4.1833496,3.925415,3.4362793
5.9348145,6.0594482,6.2648926,6.2384033,6.0338135,5.807251,5.510132,5.184082,4.8946533,4.675659,4.4223633,3.7324219,3.2373047
5.574707,5.800293,6.028076,6.1048584,6.0889893,5.8969727,5.6794434,5.4466553,5.1920166,4.8674316,4.359009,3.2277832,2.574707
5.3380127,5.5625,5.775879,5.9211426,5.921509,5.8917236,5.7318115,5.5219727,5.3706055,5.0494385,4.3970947,2.9626465,2.265625
5.3172607,5.402832,5.595825,5.760132,5.8623047,5.833252,5.7685547,5.5822754,5.430298,5.1865234,4.602783,3.2142334,2.1712646
5.338257,5.4240723,5.5273438,5.677124,5.779297,5.8256836,5.7877197,5.6175537,5.5177,5.2731934,4.827759,3.5524902,2.5063477
5.600342,5.532837,5.5770264,5.6811523,5.7233887,5.772339,5.777954,5.6918945,5.599121,5.3394775,4.8931885,3.6202393,2.7382812
5.869995,5.795288,5.7232666,5.6968994,5.736206,5.7512207,5.7663574,5.7143555,5.6224365,5.352051,4.765625,3.644287,2.8431396
6.1412354,6.029175,5.928467,5.840576,5.7677,5.7281494,5.737549,5.7318115,5.632202,5.310669,4.6641846,3.6964111,3.1854248
6.2929688,6.1689453,6.069214,5.966797,5.894043,5.8552246,5.852173,5.762329,5.564575,5.1882324,4.593506,3.859253,3.5653076
6.373047,6.2408447,6.10791,6.0220947,5.972412,5.94458,5.8952637,5.8394775,5.657837,5.315674,4.91626,4.281006,3.9331055
6.510498,6.344116,6.1904297,6.083496,6.0081787,5.966797,5.896118,5.8397217,5.6451416,5.4068604,5.1761475,4.760498,4.4748535
6.7525635,6.5841064,6.3931885,6.21875,6.0405273,5.956543,5.8728027,5.7749023,5.539917,5.3188477,5.2510986,5.086914,4.9278564
6.9976807,6.8428955,6.652954,6.4224854,6.1815186,6.071289,5.961548,5.7265625,5.5076904,5.20874,5.094116,5.0892334,5.5026855

5.9541435,6.0478935,6.022381,5.8252373,5.5043144,5.128948,4.700115,4.1434746,3.5688896,2.6063652,1.5648613,0.7002373,0.43851852
6.0444756,6.1207695,6.04887,5.8550224,5.576092,5.2262383,4.8495293,4.699871,4.413372,3.9160576,2.863079,1.413372,0.4506035
6.050579,6.0586357,5.9646416,5.752117,5.531414,5.267498,4.95866,4.789959,4.71574,4.6051445,4.2165947,2.6298027,1.1205254
5.9126396,5.8898125,5.770672,5.6118584,5.411663,5.2129326,4.982342,4.769573,4.634197,4.489788,4.2351494,2.6843681,1.2427177
5.7749443,5.7148857,5.590008,5.462078,5.2577324,5.0406914,4.8415947,4.691204,4.5477715,4.2461357,3.723919,2.0599785,1.1464043
5.600994,5.538616,5.4329033,5.298992,5.102215,4.913616,4.7317314,4.548992,4.331951,4.0132256,3.2261162,1.5266533,0.6454277
5.479412,5.37492,5.270672,5.1472588,5.008709,4.8201103,4.637371,4.4474297,4.227581,3.6826591,2.8171806,1.1455498,0.23124313
5.3225517,5.217449,5.111492,5.017132,4.878338,4.739666,4.5530205,4.377239,4.043743,3.4968681,2.4767265,0.918499,0.0012626648
5.2229424,5.0930595,4.989422,4.892132,4.7755547,4.6420097,4.498089,4.338665,3.991497,3.2599297,2.1780205,0.6857109,0.039348602
5.154705,5.031536,4.906658,4.7733574,4.663372,4.553875,4.441448,4.29887,3.9488945,3.2018242,1.8721123,0.6002617,0.0784111
5.1001396,4.952923,4.8063164,4.7056084,4.595867,4.474407,4.3484306,4.2823906,3.94096,3.1309013,1.6108818,0.43302536,0.1652031
4.996624,4.8495293,4.7075615,4.5950127,4.4972343,4.409588,4.342083,4.2164726,3.873455,3.1175957,1.7508965,0.6659355,0.48246384
4.8777275,4.7299004,4.5856133,4.476116,4.3728447,4.2751884,4.191204,4.0978203,3.9156914,3.3154716,2.3555107,1.2215996,0.99760056
4.7634697,4.644207,4.498333,4.3744316,4.2613945,4.1625175,4.060589,4.0024834,3.8586845,3.6658134,3.0959892,2.1930351,1.8834648
4.647747,4.5845146,4.439007,4.289959,4.151287,4.038006,3.961834,3.899212,3.7997246,3.7235527,3.5316582,3.0437431,2.8655205
4.4733086,4.4281425,4.356365,4.1937675,4.0705986,3.9580498,3.8894463,3.8120537,3.7347832,3.7004814,3.654461,3.4630547,3.6398125

3.3742237,3.6781788,4.035845,4.3701954,4.6842823,5.0004444,5.3387012,5.522661,5.8648243,6.1673145,6.395342,6.034624,5.258013
3.5894337,3.8916798,4.201006,4.5661182,4.9134083,5.2399464,5.534746,5.913164,6.2718067,6.595537,6.924761,6.876665,6.203203
3.721758,4.0696583,4.438555,4.784258,5.1338673,5.4519825,5.6946583,5.9466114,6.1568165,6.3758106,6.715166,6.857378,6.357256
3.7976856,4.1258106,4.496416,4.8550587,5.2421436,5.631792,5.92708,6.0696583,6.1634083,6.334551,6.5581837,6.360552,5.8220997
3.847124,4.177202,4.534136,4.9098682,5.29793,5.6759815,5.987383,6.156328,6.2554493,6.3197803,6.395342,5.9556446,5.3564014
3.893877,4.2278614,4.556719,4.9727345,5.359331,5.699663,5.9917774,6.157427,6.2648487,6.326494,6.332964,5.732134,5.114458
3.9207325,4.2920704,4.6425343,5.0575733,5.4047413,5.7453175,5.986162,6.133623,6.241167,6.254717,6.241045,5.642412,4.7658253
3.9843311,4.357012,4.763262,5.140581,5.489092,5.792803,6.020586,6.1607227,6.2400684,6.2538624,6.0982227,5.4359913,4.5563526
4.091997,4.4589405,4.869829,5.228716,5.549883,5.857012,6.0872364,6.21834,6.298662,6.1324024,5.876543,5.1291065,4.1234913
4.2539845,4.6293507,4.992388,5.321245,5.627886,5.864336,6.0912647,6.2178516,6.190874,5.998125,5.4573536,4.4574757,3.5425587
4.3998585,4.7630177,5.1045704,5.4035206,5.6234913,5.8117237,6.006304,6.1117725,6.013384,5.6393604,4.96187,3.8924122,3.2682667
4.480669,4.819292,5.107134,5.3446827,5.5735645,5.78438,5.970171,5.9834766,5.7207813,5.24251,4.656084,3.9359913,3.4898243
4.517412,4.820757,5.043047,5.206255,5.38875,5.5506153,5.7439747,5.846636,5.506426,4.9573536,4.359087,3.9304981,3.541216
4.529497,4.7455616,4.928179,5.090166,5.265703,5.4400196,5.6792774,5.760454,5.4051075,4.7953663,4.201494,3.866045,3.6858692
4.431963,4.683672,4.8629932,5.0385303,5.240923,5.49959,5.760332,5.9037647,5.7122364,5.3412647,4.8144093,4.5262012,4.381914
4.289995,4.5495167,4.8410206,5.0373096,5.332964,5.647295,5.9262257,6.1795216,6.195757,6.157671,6.1547413,5.923174,6.2018604

5.5880203,5.604866,5.526985,5.2688065,4.8938065,4.4426346,3.8117752,3.2883377,3.1407547,3.2352371,3.4392166,3.3885574,3.2849197
5.736702,5.731453,5.620369,5.3658524,5.071785,4.670784,4.1648026,3.759529,3.5854568,3.584114,3.724739,3.6096268,3.5001297
5.500374,5.5344315,5.520149,5.323494,5.142952,4.8797684,4.497078,4.0931473,3.8388748,3.766243,3.9304276,3.9179764,3.7712479
5.095955,5.153694,5.2531815,5.2606277,5.16346,5.050667,4.7756424,4.412483,4.0498123,3.8745193,3.859871,3.7496414,3.575203
4.648201,4.809944,4.9217606,4.9821854,4.9929276,4.8853836,4.693733,4.4892654,4.1731033,3.9283524,3.728157,3.2335281,2.9897537
4.2077713,4.3784256,4.4984207,4.552376,4.569832,4.5625076,4.4423904,4.293953,4.169441,3.936287,3.6716385,2.9784012,2.7136307
3.6788406,3.8682938,4.0030594,4.071419,4.1303787,4.1232986,4.0722733,4.061287,3.936531,3.7674637,3.5123367,2.917488,2.4996414
3.1230545,3.31324,3.481697,3.5795975,3.6388016,3.7076492,3.6640701,3.6804276,3.6053543,3.4356766,3.205452,2.7318192,2.3121414
2.6455154,2.814705,2.9891434,3.0731277,3.1484451,3.2294998,3.2552567,3.2291336,3.1589432,3.0015945,2.7850418,2.2503738,1.7324295
2.2288895,2.3852615,2.5488358,2.568245,2.6330643,2.6928787,2.7711258,2.7528152,2.700203,2.5434647,2.214241,1.5929031,1.135994
1.910408,1.9961014,2.1004715,2.127205,2.1606522,2.193489,2.2153397,2.2589188,2.2034988,1.9812088,1.5494461,1.0791092,0.93994904
1.5681229,1.660286,1.7362137,1.7356033,1.7725906,1.8170242,1.8403397,1.8138504,1.6678543,1.3911209,1.0018387,0.8418045,0.98230743
1.2305984,1.3046951,1.3868484,1.4476395,1.476326,1.483284,1.471199,1.3899002,1.2235184,0.98462677,0.81934357,0.82593536,1.1334305
0.9730301,1.0206375,1.0651932,1.1401443,1.1911697,1.2028885,1.1771317,1.0421219,0.87122345,0.764534,0.7797928,0.98633575,1.6097488
0.77869415,0.8619461,0.8867264,0.9318924,0.95056915,0.92871857,0.8920975,0.77661896,0.58960724,0.5811844,0.8656082,1.2683182,1.9332352
0.6650467,0.7562332,0.78479767,0.7933426,0.7734451,0.7603836,0.7152176,0.6472244,0.53162384,0.5877762,1.0051346,1.5236893,2.366951

2.811493,3.1076355,3.4065857,3.632904,3.783661,3.8622742,3.9518738,3.8227234,4.0472107,4.4446716,4.9377136,5.177704,5.276581
3.2297058,3.4515076,3.6386414,3.8396912,3.9604187,4.021942,4.0191345,4.038666,4.2810974,4.6685486,5.1337585,5.452606,5.6106873
3.5312195,3.705536,3.9184265,4.04245,4.1490173,4.18869,4.0881042,4.0279236,4.1663513,4.5069275,5.085541,5.6147156,5.7358093
3.7670593,3.9013367,4.1286316,4.2293396,4.314789,4.315033,4.200897,4.1252136,4.162079,4.427704,4.8561707,5.098114,5.117157
3.981903,4.1199646,4.3196716,4.417206,4.4532166,4.436737,4.307831,4.2376404,4.287079,4.3822937,4.54599,4.359833,4.258148
4.11911,4.266571,4.433075,4.5258484,4.5622253,4.563568,4.492157,4.415741,4.398285,4.4743347,4.4585876,4.023651,3.8941345
4.0568542,4.264618,4.436859,4.5541687,4.655121,4.657196,4.60849,4.5396423,4.520355,4.4482117,4.419403,4.0732117,3.8183289
3.953949,4.162079,4.374359,4.5242615,4.62558,4.7257996,4.6598816,4.601532,4.5331726,4.460541,4.3891296,4.162323,3.9064636
3.7341003,4.0518494,4.2895203,4.42807,4.6230164,4.742401,4.7166443,4.691498,4.623749,4.51828,4.4201355,4.136688,3.6010437
3.5196228,3.8432312,4.1559753,4.336029,4.53183,4.711273,4.749237,4.7513123,4.6907654,4.5727234,4.4551697,3.948944,3.3642273
3.3095398,3.6285095,3.9414978,4.1853943,4.41745,4.607025,4.7566833,4.822357,4.7789,4.636566,4.4788513,3.8675232,3.3205261
3.106781,3.4563904,3.794281,4.0435486,4.3266296,4.5954285,4.832733,4.8820496,4.7913513,4.561859,4.219574,3.6012878,3.3108826
2.993988,3.3300476,3.6665955,3.9606628,4.2585144,4.551117,4.791107,4.9360046,4.929901,4.7397156,4.4267273,3.7773132,3.4716492
3.009369,3.2758484,3.5708923,3.8674011,4.1788025,4.4718933,4.7516785,4.9585876,4.9567566,4.910614,4.8163757,4.353241,3.9986267
3.0203552,3.2966003,3.5679626,3.8500671,4.12973,4.431122,4.6999207,4.9170837,4.9932556,5.085785,5.1957703,4.9934998,4.7270203
3.0812683,3.360321,3.6320496,3.898285,4.172333,4.4822693,4.729706,4.8798523,5.0412292,5.2347107,5.486664,5.4550476,5.879364

3.8832588,3.9656563,3.9735909,3.868,3.6725655,3.4176826,2.9655342,2.2364082,1.8935127,1.696125,1.5612373,1.0392647,0.90047073
3.8130684,3.860798,3.8268623,3.7492256,3.6182442,3.4085274,3.1204414,2.7818184,2.437458,2.1308174,1.8470039,1.2735176,0.8903389
3.595173,3.6244698,3.6322823,3.5706367,3.4888496,3.3319893,3.0651436,2.82967,2.553669,2.3170967,2.1585274,1.7838936,1.249836
3.302082,3.3013496,3.286457,3.2409248,3.171955,3.0827217,2.9224434,2.7060127,2.4834785,2.2577705,2.0082588,1.3893623,0.8915596
2.9400215,2.9098701,2.8571358,2.8430977,2.7942696,2.7023506,2.6652412,2.4833565,2.2692451,1.9954414,1.6347237,0.86262894,0.6073799
2.5718575,2.5474434,2.479084,2.4562569,2.4143867,2.4007149,2.3925362,2.2243233,1.9776192,1.6879463,1.2295723,0.62532425,0.3767891
2.1712227,2.1931953,2.1642647,2.1487617,2.1728096,2.159748,2.1165352,1.9748116,1.7262764,1.2630196,0.7228584,0.25569534,0.16145706
1.7502022,1.772541,1.8568916,1.8656807,1.8898506,1.9364815,1.8764229,1.7376289,1.4076729,0.9433174,0.25593948,-0.07706833,-0.17155075
1.36446,1.418293,1.5406075,1.5491524,1.5868721,1.6408272,1.6753731,1.5458565,1.2049141,0.69197464,0.0038642883,-0.35001755,-0.4407158
1.0622139,1.1233711,1.2505684,1.2453194,1.27071,1.3405342,1.4441719,1.3487129,0.97688675,0.42952347,-0.079143524,-0.34208298,-0.4344902
0.84944534,0.90279007,0.96370316,0.95759964,1.0088692,1.0946846,1.194416,1.1223946,0.7908516,0.35506058,-0.07694626,-0.21976852,-0.14225388
0.60591507,0.67464066,0.7492256,0.7432442,0.7990303,0.8907051,0.9932442,0.82930374,0.5045967,0.1346016,-0.16679001,-0.17325974,0.11775589
0.35530472,0.41853714,0.51631546,0.57100296,0.5778389,0.564167,0.6094551,0.5413399,0.3618965,0.09871292,0.053791046,0.14754105,0.4832344
0.15633011,0.25349808,0.33870316,0.39412308,0.40071487,0.39265823,0.33406448,0.33955765,0.22029495,0.24898148,0.36446,0.56319046,0.9488106
-0.017620087,0.12556839,0.21712112,0.28487015,0.30391312,0.30379105,0.27327347,0.27290726,0.24080276,0.37703323,0.6743965,0.98872757,1.4057198
-0.16032028,-0.023479462,0.11372757,0.18611526,0.25374222,0.29475784,0.31123734,0.3594551,0.38801956,0.5351143,0.8632393,1.2453194,1.779499

2.2686481,2.5713825,2.9131794,3.2779255,3.608858,3.7083454,3.5644245,2.8300495,2.1343708,1.3085651,0.57736397,-0.3767376,-0.63723564
2.5419636,2.9153767,3.2674274,3.6355915,3.8840046,3.921358,3.6115437,2.9482136,2.377901,2.014864,1.7994099,0.68551826,-0.36916924
2.8368855,3.2211628,3.5568562,3.844698,4.0207233,4.002901,3.686861,3.0660114,2.669405,2.5649128,2.7345905,1.6651325,0.30697823
3.0741901,3.356783,3.5446491,3.7708454,3.8962116,3.8418903,3.603365,3.106783,2.9745808,2.9412556,2.650362,1.1385212,0.01986885
3.235567,3.3090534,3.4115925,3.5727253,3.5372028,3.438692,3.3077106,2.9197712,2.8686237,2.8957233,2.4621296,0.6194782,-0.115385056
3.2447224,3.3164997,3.3130817,3.3592243,3.3195515,3.1945515,3.0835896,2.7258015,2.658907,2.6477985,2.0679646,0.17355537,-0.5427532
3.244234,3.2583942,3.2378864,3.2594929,3.2121296,3.0874958,2.9231892,2.6507282,2.5766315,2.0490437,1.382906,-0.2475872,-0.8874798
3.1239948,3.1379108,3.0684528,3.0275593,2.9795856,2.9654255,2.792574,2.5328083,1.898531,1.3693562,0.54208565,-0.33584404,-0.9778118
3.0470905,2.9259968,2.81711,2.7311726,2.6670856,2.667574,2.671358,2.296114,1.5933552,0.46811104,-0.38516045,-0.97854424,-1.1067181
3.0516071,2.8995075,2.7101765,2.5481892,2.4584675,2.4244099,2.547701,2.070528,0.7239704,-0.57681084,-1.4110394,-1.5995159,-1.5366497
3.2879353,3.1427937,2.9329548,2.754488,2.653902,2.599825,2.5606403,1.6142292,0.09250069,-1.3713665,-2.0975628,-2.2136517,-1.9773235
3.6736774,3.6022663,3.4466267,3.2500935,3.202486,3.1427937,2.886324,1.5857868,-0.035429,-1.5040569,-2.2840862,-2.5565472,-2.3806438
4.0297565,4.007662,3.9651814,3.9015827,3.849825,3.7218952,3.3943806,2.1337605,0.5640583,-0.9284954,-2.172392,-2.6296673,-2.3432903
4.313692,4.428316,4.422945,4.383028,4.26877,4.096285,3.7835407,2.7940388,1.3799763,0.11618233,-1.1855755,-2.205717,-2.570097
4.3957233,4.5976276,4.6546345,4.664156,4.5900593,4.5247517,4.2759724,3.5744343,2.6210651,1.8421345,0.6560993,-0.6909466,-1.4144573
4.1751423,4.3977985,4.5433064,4.573702,4.6217976,4.65378,4.5452595,4.436495,3.763155,3.3121052,3.0085163,1.6834431,1.2846394

3.2282028,3.0542526,2.8923874,2.695488,2.483574,2.2622604,2.0117722,1.8318405,1.7947311,1.7874069,1.6808395,1.4448776,1.3151169
3.2118454,3.0429,2.877617,2.7029343,2.5199509,2.3106003,2.0570602,1.9428024,1.8823776,1.7911911,1.6293259,1.337822,1.1401901
3.1093063,2.9674606,2.8680954,2.700615,2.5175095,2.3038864,2.046074,1.9170456,1.8019333,1.6403122,1.396904,1.0986862,0.9598923
2.9319382,2.815239,2.7461472,2.5939255,2.4110641,2.2184372,2.0142136,1.8473434,1.6796188,1.4921188,1.202446,0.82683563,0.7368698
2.7034225,2.6198044,2.55999,2.438774,2.2549362,2.053032,1.8809128,1.7388229,1.5714645,1.334404,0.97930145,0.5094528,0.42656708
2.4822311,2.4028854,2.3324509,2.1768112,1.9968796,1.8220749,1.6726608,1.5598679,1.4313278,1.1947556,0.80168915,0.3627243,0.2488327
2.2723923,2.1622849,2.0785446,1.9185104,1.7460251,1.5709763,1.4171677,1.3330612,1.204277,1.0372849,0.68743134,0.33623505,0.07097626
2.0474167,1.9363327,1.836235,1.7141647,1.541069,1.3472214,1.1752243,1.0867233,0.98467255,0.81694794,0.534111,0.2344284,-0.031806946
1.9000778,1.7617722,1.6627731,1.5597458,1.3875046,1.1914597,0.98540497,0.843071,0.7429733,0.59319305,0.29790497,-0.07343292,-0.13922882
1.818779,1.6931686,1.5717087,1.4207077,1.2549362,1.0404587,0.8121872,0.6054001,0.4729538,0.32476044,0.074394226,-0.23261261,-0.20478058
1.8116989,1.6415329,1.468071,1.3137741,1.1267624,0.8931198,0.59148407,0.388237,0.25029755,0.12895966,-0.09540558,-0.17646027,0.13201141
1.8261032,1.6372604,1.4382858,1.3189011,1.1196823,0.8372116,0.44963837,0.22185516,0.09404755,0.046684265,0.046440125,0.25762177,0.70757294
1.8461227,1.6581345,1.4539108,1.3490524,1.1527634,0.8351364,0.37248993,0.16008759,0.13335419,0.1830368,0.43889618,0.7780075,1.2870407
1.9506149,1.728569,1.5168991,1.4287643,1.2172165,0.8854294,0.34087372,0.22527313,0.24565887,0.5386276,0.92388153,1.3853073,2.0381393
2.174736,1.9161911,1.6881638,1.5350876,1.306572,0.89006805,0.45085907,0.30962372,0.44182587,0.83782196,1.4050827,1.9692917,2.6137009
2.5089645,2.2589645,2.0138474,1.7898483,1.5006638,1.0498581,0.68901825,0.55327606,0.7105026,1.1178513,1.7189255,2.3276901,3.0765915

7.4472103,7.6543636,7.813177,7.8417416,7.765814,7.618231,7.4474545,6.9166927,6.5009212,6.0169125,5.649481,4.938055,4.2388363
7.408758,7.7092953,7.8327084,7.9111996,7.889471,7.7547054,7.4818783,7.2009945,6.9004574,6.637884,6.434149,5.7302914,4.8345394
7.496649,7.7667904,7.9426937,8.003851,7.960516,7.802923,7.511297,7.2529964,6.9005795,6.639105,6.651922,6.455267,5.662298
7.838812,7.9749203,8.014349,7.964178,7.920965,7.8246517,7.6354427,7.3783627,7.019354,6.736639,6.6074886,6.0779476,5.175848
8.140692,8.096136,8.078924,8.00202,7.844549,7.708929,7.50556,7.330511,7.0184994,6.706732,6.3888607,5.4528255,4.331854
8.20014,8.157293,8.045965,7.9005795,7.7429867,7.544012,7.3314877,7.1144466,6.862005,6.55097,6.199774,5.0098324,3.8540707
8.163641,8.113226,8.001043,7.825506,7.6214046,7.4216976,7.168768,6.893255,6.6398373,6.338934,5.9979916,4.8087826,3.3690853
8.016058,7.966009,7.896673,7.712347,7.5078793,7.273016,7.0010433,6.732733,6.432928,6.1311703,5.76972,4.6402035,3.1958675
7.873968,7.7318783,7.677435,7.5155697,7.3393,7.10285,6.821966,6.606268,6.2947445,5.9269466,5.5548763,4.4669857,3.1524105
7.7179623,7.5653744,7.432806,7.2791195,7.113592,6.910467,6.6370296,6.415472,6.0829525,5.705145,5.29035,4.2439632,2.9998226
7.559149,7.378973,7.226263,7.0586605,6.882635,6.679388,6.432684,6.1764584,5.858221,5.4054623,4.7702084,3.5477962,2.635809
7.3576107,7.20368,7.063299,6.868231,6.6992855,6.525091,6.3257504,5.9705257,5.5830746,5.0950375,4.4662533,3.3280697,2.63056
7.108221,6.9618587,6.8174496,6.6626644,6.4838314,6.2739925,6.0322933,5.74494,5.422308,4.998724,4.6207943,3.7699642,3.0971127
6.87702,6.757513,6.6056576,6.445135,6.252142,6.035589,5.7686214,5.5238705,5.219061,4.997259,4.8122005,4.318304,4.075384
6.655096,6.568548,6.4213314,6.254217,6.0222836,5.790106,5.537176,5.2949886,5.033636,4.8887386,4.8778744,4.743719,4.6520443
6.380804,6.3068295,6.2009945,6.01618,5.809515,5.5932064,5.356756,5.1400814,4.9287777,4.7946224,4.7636166,4.8153744,5.27619

-1.115572,-0.77035713,-0.3827839,0.060331345,0.44814873,0.8500042,1.3009319,1.8775921,2.4979534,3.0646038,3.5686321,3.865141,4.0377483
-1.2033405,-0.8622761,-0.48031807,-0.07040596,0.34841728,0.7828655,1.2198772,1.846098,2.498808,3.125883,3.6660442,4.03372,4.2374554
-1.3320026,-0.9666462,-0.4900837,-0.10031319,0.30080986,0.6999798,1.0627728,1.6183147,2.2412395,2.8780804,3.4897747,3.991972,4.2864056
-1.4710407,-1.1283894,-0.6883259,-0.245821,0.17373466,0.60146904,1.0082073,1.5184612,2.012724,2.575346,3.1546917,3.5340862,3.8291302
-1.6530476,-1.3035603,-0.8798542,-0.43612862,-0.024385452,0.39309502,0.83328056,1.3963909,1.9067669,2.3950481,2.8482952,2.9291058,3.1347942
-1.7635212,-1.4113483,-1.0540485,-0.6463337,-0.22323799,0.25735283,0.74209404,1.3014202,1.8294964,2.314848,2.705717,2.6456585,2.8282757
-1.8128376,-1.4651814,-1.1001911,-0.69674873,-0.29452705,0.18691826,0.67996025,1.2284222,1.7578411,2.2187786,2.6210003,2.6730022,2.830717
-1.7937946,-1.4451618,-1.0436726,-0.6371784,-0.23385811,0.20315361,0.67300224,1.205473,1.6664104,2.1288128,2.5240765,2.7545452,2.9126263
-1.6438923,-1.3401814,-0.9390583,-0.5352497,-0.10898018,0.3355999,0.76467705,1.22476,1.6828899,2.0383587,2.4060345,2.608305,2.6450481
-1.3932819,-1.0992146,-0.7338581,-0.3716755,0.060209274,0.48745537,0.9021282,1.3442669,1.7075481,2.0436077,2.2667522,2.2860394,2.3315716
