"","wind_speed","wind_direction"
"1",2.92026423131017,159.714487547034
"2",4.84622976637128,184.965343343346
"3",5.84896277277461,142.514997377903
"4",8.55696569395001,236.35362776917
"5",5.16950916105678,117.994821559986
"6",6.78109044061883,129.864398956602
"7",8.22066371002882,102.269375182202
"8",4.47947731081021,220.996011692321
"9",4.16804772222229,107.976080791191
"10",6.43447671642687,118.904011153919
"11",6.78374403442177,196.438481256815
"12",2.77972844199339,68.5793717290624
"13",1.96014232066013,350.902977783096
"14",6.81589352397804,105.678328145979
"15",7.87664272027006,108.226518466777
"16",1.5213031733148,162.783984478668
"17",1.70491362987106,287.370559474532
"18",8.45999226235375,79.6570293715827
"19",8.41439631047706,54.0771019093497
"20",6.14040888836957,20.6537239027522
"21",10.3844838718273,109.844308046326
"22",14.2991914316472,111.665930350663
"23",12.366593829073,115.168372306267
"24",10.5256390429483,106.563940831491
"25",5.92403446201444,127.645767467245
"26",3.96492847366681,149.381111052813
"27",5.67836116651641,107.238092472503
"28",5.76426455555095,140.40922966588
"29",3.0570721364996,218.856627015196
"30",6.07054560693865,276.442069390196
"31",3.91202461914972,94.1560931787945
"32",12.0944313059723,83.8689184716961
"33",7.75879237089944,95.5347489272148
"34",7.8239214816574,76.3053091176822
"35",8.93672479620357,70.9755904125105
"36",6.39525134526116,56.2720318995126
"37",8.02797384068888,114.003539624283
"38",8.38622469872171,105.867265921833
"39",6.30238451187811,112.776395821917
"40",5.25282402477263,157.73276854061
"41",4.01708328257978,113.761912044465
"42",6.30511153150656,170.189983873423
"43",7.71623596298142,267.86210606967
"44",8.68323191100421,254.71076242646
"45",1.76293470812392,100.549641981054
"46",11.6443360775058,106.462871164025
"47",3.67540391622638,247.88459288377
"48",9.57357323806567,264.527768714125
"49",9.53478364366707,291.270257677563
"50",10.8441258372618,97.9579417612328
"51",13.1612075757869,78.7676051137556
"52",13.4018269833625,66.5129394845512
"53",10.4083730367846,66.7228823650507
"54",7.15011641226495,68.6465965558233
"55",3.65018373992116,0.312924488285034
"56",6.43932722005407,103.241827816588
"57",10.069330144862,83.4853372852876
"58",2.07627864396199,109.191656644798
"59",2.04492632600585,94.7397475361313
"60",9.8765196439432,93.518192481734
"61",9.89332312242622,119.74475235678
"62",8.28409787522527,200.131876825037
"63",2.26685376304521,56.4884610119681
"64",5.23295778597868,347.095283789154
"65",6.66239086437181,54.8788245778369
