"Speed","Direction"
2.37854221523878,176.374880620403
3.88315109892912,175.949795250856
6.13058090475415,139.109866663083
6.25694727074905,225.780163763222
5.13023132950311,161.354611683344
6.26653437068471,129.992270409947
9.55238446524427,112.240220008795
2.83335374474428,187.286210254826
3.68984832736459,151.517901806834
7.18611593528017,104.672079600068
6.78330674067401,192.398530719834
5.00668805995371,100.410805616546
1.26752293100906,52.4762636099723
3.29733727273633,139.450822937024
10.2442880501517,104.95937224191
2.18354229915083,56.2189694693687
4.38221575446909,356.213574651527
7.13826743629321,83.5462069989615
7.68946802359306,19.3017411942118
10.0236422708323,15.1567980311647
6.86831911350034,95.361326186298
13.8548896370459,126.067319653214
13.8260257412374,119.981002560615
12.2203683407202,111.766352235733
8.92208047152905,114.890048811989
5.04068384291901,142.322310837198
3.79953439451283,115.190471477586
6.13134895240811,138.305124215379
1.3510737146077,151.328136461163
3.31012433177709,340.931547866746
2.58148937156532,73.6661519825821
10.4791436854336,96.7171742201679
6.98129359888329,108.886494859263
4.81236176262729,70.4253479025829
5.93381724337835,78.558959736542
8.52140121048666,32.2661095829179
3.77460502189731,106.671324776888
6.48815140227903,115.589807281179
5.39743905589841,111.899334993553
5.40037801060324,149.992959225442
4.85814541997678,145.149054897863
6.12533405962605,159.422565509626
5.05995291367726,283.185120739618
8.76526377003938,258.689191954368
4.51156556365695,246.320898892184
10.8877771577329,113.983924098587
0.984783358455985,133.226559693522
6.55295040413524,277.150363797772
9.29275863172232,301.569336725902
6.07250653667521,125.734115798698
8.26929587345747,86.1652851893549
9.9964331862257,35.6605621004568
9.04106032346101,34.1437187764565
5.9235058885268,51.9315693095949
6.87295133695818,350.38238123147
4.84012532706632,82.253061986333
6.93093341030971,97.9878999131205
4.16847047535618,348.653429283216
2.07838175566047,104.174279200166
8.19272263050061,102.236657035778
11.9280254187218,119.055723826683
8.36620781127094,198.902074390462
3.14085539768031,155.011475370687
4.2577303991125,9.6806548611375
4.88421143682601,48.0434953015393
5.7883660095515,90.0783321959337
7.71188885504193,138.145744414787
9.41262909121724,128.196332808395
6.48023496625249,114.261705458259
3.94380228818584,242.479073237422
5.92499167252632,275.933434618704
7.36759097141464,116.21942454896
5.56791161655434,184.499095359837
5.05790709425314,197.576620242633
7.25148640555825,212.595670603625
3.50537421333791,262.852211414603
9.350838018535,119.180727050736
1.64713315717813,139.142376564823
7.88651830496277,176.626282689621
9.66015786647529,125.3948770849
2.33252850592187,217.33986307094
9.79816010503246,277.54130416885
2.76925655013872,91.9115451519836
4.40220750027552,42.3130453458048
4.51764568987292,35.3708351865311
3.77697588371312,44.5076382666768
4.69183832040624,277.461166294325
4.42130837767578,258.500545624689
4.89691318664051,199.218459972575
1.89974134649722,227.473206359929
1.91842217846787,77.0914819157001
0.802562312186567,13.2514664574059
4.39484510855596,328.299537477976
5.55194871102094,91.0492405391565
8.22457737499625,105.53471674205
4.18545681217385,135.297121688068
2.89473959179691,229.844540054844
4.23272471733292,244.902545333536
1.57089878824223,153.945649034054
5.45974762794089,94.517094543178
4.18604054222928,257.839756969756
5.29458055697954,275.243658043499
3.56085659613172,278.0634060105
0.540851786734901,119.089067218364
3.27869288089675,324.789525294636
5.05878164145473,255.534214315463
3.38377283515605,191.672291618204
2.88667791721098,152.17252586931
3.26304546862906,163.424415784478
3.07507566588537,221.789776336652
6.20122159321345,4.47897733067487
6.34038416125964,32.4955136040387
4.52544311052959,355.645950928169
3.61732715402508,313.183338082385
3.71165828359847,167.702333523321
4.75279016087207,266.837485264356
3.39814766633615,284.652020522914
1.65806996794055,182.110908655989
1.89890221930492,108.747993398908
2.72030791038886,53.5699848288999
9.02961493536203,118.392206408047
4.27165805602168,90.8563042963459
2.3687886290596,189.736949182316
3.32719179184897,157.372401210028
0.229836516777009,324.616148231591
3.87557612475314,287.818428121878
7.90886636168745,199.193864229663
4.66874687840866,104.465255869836
1.29912327934995,27.905720903259
6.98594205157479,221.041891617121
7.49844274496572,254.855882328861
6.09315196107454,241.154801913756
5.65054482120601,140.971890942975
2.97177227984153,167.573397576832
6.71623573829917,244.057660825086
4.8515610130484,120.177088055758
3.09603362645124,170.991011888743
6.45585389967944,271.020458217109
7.52379876497658,276.086411540287
3.98572320617131,277.975402222776
3.92168977895445,197.449381479824
0.884554411592856,175.733355291875
2.68259389725826,264.575848964586
3.5281690003411,242.924225332895
1.80184112058459,159.78963140886
2.1617097240455,264.941927408425
5.21930058499698,249.188120021635
6.9529922199015,149.900678679125
6.12385898944981,111.249743623014
3.25183593771902,225.809504046681
3.86344162558723,267.655814196462
3.92150911591015,210.962056160639
6.3698550376453,131.67321369838
3.33816840856708,148.250631690052
1.97658057363485,67.3256755789398
1.5886537332427,53.1568601588255
1.084531839591,225.147267788392
2.01898807147776,160.696259955535
2.39334556258265,267.965046253783
3.61501451351206,252.422747680764
3.7995383928616,280.170920976263
3.73026456006489,253.789080611608
4.84937647530072,255.281615881106
3.77817431203793,258.267963889257
2.1036746119289,272.625051703891
3.37262441005769,264.865067924199
1.83192779395825,148.306683642273
3.96836110630831,152.413892504526
5.35726065981424,222.777595077774
4.80108357285303,206.935784123604
1.28682243424692,251.26211931095
2.35964957710316,299.687965599796
0.343039377586264,339.869021061379
4.0285415877744,332.060397744849
3.33096713950394,191.919476776616
5.73013350063894,133.992135737233
5.08566727531032,158.400843231576
1.80538743506312,213.382333922628
0.694851067659117,321.561743424414
0.550282542287957,229.546474034427
6.09940624420108,322.206236503097
6.32452475306716,191.561411896779
3.17445666286626,256.523472014037
8.10588112367201,319.077988365046
7.90986507468042,224.269540670533
6.33059789659379,260.75830180698
5.98704544622816,204.779908430393
6.60255182346169,252.956885008139
3.89286501760986,257.58772715085
1.72424106628189,244.935257231056
3.65235036511153,255.744624279761
3.96047766561837,75.9254832448339
3.03666648053481,183.969212543162
1.14685466965321,222.562542383904
0.946344601946966,329.713770818667
3.07387333183815,358.728370387968
4.75950918354522,331.638534511751
5.55006598952627,288.165420963578
8.62541615063812,262.282939624975
5.05117170601031,242.833834896913
4.5373937162507,258.357005962829
9.24711987044135,272.056334935426
6.79210348575188,233.038577582425
8.82711391358251,263.245065127777
7.5554096790044,241.668310733986
5.99283184019522,255.678667267927
5.43307356403089,277.101758961316
8.16408592725823,292.799746141764
9.21693400209036,280.771623855618
11.1597633267769,263.080668637629
8.03640870204405,231.445151234786
5.26869110439155,238.688484131664
6.63562148704802,267.664176180807
7.02596744655407,263.797304191259
4.2217446350354,241.326955299544
2.4304721440978,210.078498594408
2.5972383345124,275.095292125745
5.6923901413524,272.521196584172
3.66067177739242,240.029508684137
1.97497273668285,226.189938354893
1.86820047075643,191.575409342138
1.24058831708661,348.083657584857
5.3983703823101,288.18383113325
8.64933846168841,273.805455223098
6.93658502749174,269.233674059207
1.62742448749894,250.712010543468
3.68369401464347,106.080381261696
2.30604699706539,105.960041783412
0.539447016420692,115.646528682355
0.598139353529905,200.270182259193
1.50317778813368,237.256823637724
2.20958247328432,285.227828679763
4.41168684620244,339.347296879322
5.27323806962011,252.967896665632
6.29461299349814,233.859055797544
5.0034532583456,196.847306541223
1.52073688134605,218.494999802378
0.286138086225753,76.3523428209649
2.70149109842354,67.9150086260356
5.90636845005821,48.9907660263586
5.04018935946107,28.1520975527255
3.75914997602991,50.7472035231425
4.51561473456405,109.79413192078
5.58705928747842,112.874865393132
3.25795913444136,208.926482381885
3.94223926731753,86.0087664493936
6.70991740754827,342.739379190546
6.06835268241131,274.017083041831
4.07835402691453,191.770956918327
4.36967104684378,95.573109439287
2.31478169004288,115.365723887208
3.69180780377752,103.174910746687
0.872943660863406,43.2478753763381
0.648205214938282,219.100914926308
2.11929280619128,84.0839716910917
4.47551208377281,308.033959307062
6.4549381457539,230.346409510944
3.52095941217192,123.092388803048
5.52227573977755,96.3931523573135
5.29647051138143,338.433488393754
1.15766803112148,34.1438256180319
2.05793142403851,91.0012612528712
0.958050096786789,348.199787524975
3.12101821933731,284.23057602119
9.0945123651008,41.9167018648045
8.52130082663482,78.6967577048094
6.66245838286133,9.5904998977918
5.38080663706408,340.745605864393
2.62445958820927,252.302717435071
3.21514365613067,119.004943664462
5.80489458208282,100.279523416888
6.0595034202505,15.138105110775
6.0926304661768,330.785630020416
2.43705153596703,283.010182220045
8.96638734682798,128.732842192467
8.47156302460261,93.972830287431
4.57121933049152,74.1633622244611
3.09616346166394,74.4385307671705
3.49077084314188,54.2907556177104
3.52004531399392,58.4818019929577
5.13083695979665,112.000750882805
6.22961249572794,109.357969643257
2.51972667837601,344.712400103696
2.72782179531172,148.990513601785
2.15206339504114,137.363621689557
1.84091837131084,105.382626075714
3.83817385083149,338.530614465463
6.74231094918288,302.200303780736
2.0620585648391,121.062334033827
5.70572378648189,98.0884130030516
3.85560994642614,15.79131256756
7.71864456464538,13.2216163495848
13.4864659211277,90.9214179112272
9.67238934253851,350.251366992772
6.30927290977237,314.162181780352
1.42497400269931,247.035900771287
11.6894187899609,138.855960254411
3.62462832962204,111.486607276953
5.17826245279672,30.2464716303039
3.7902694366807,17.2339305118305
6.06354978446562,125.110809053996
3.95639638044433,90.3564900179908
2.93292213280281,291.946801463915
3.99899748165735,111.323640084869
2.32264429450857,36.7003065065861
5.24642230790488,59.928349002391
6.79610439125716,78.6469611039219
1.11711693600293,233.734561284867
8.15855360792542,119.825393227429
10.0121851308218,99.6164180361815
10.3581903375549,104.745282586999
5.49265425341367,70.6488099682936
4.516444030838,50.9962539561943
3.6535186549848,27.5065210675156
2.4812469996527,45.1116178393233
3.80666020586859,108.903916160258
6.07928820993397,121.870141726717
2.56141467473119,37.5174645598373
5.4963733032611,288.441361076266
6.18234265422991,335.879180608181
2.20607818346216,194.391828937643
12.5319053920586,98.3620855848782
10.9707199637355,87.9298629431764
3.8777946752417,82.1520044101445
5.89989065913817,157.781051942241
7.52577857266984,156.812399872073
10.0405191511412,98.9237574788054
4.23425613067947,65.0557666045494
2.60305201756562,58.9065347937023
7.6923940683144,314.629033069003
11.7920196807881,164.765041869695
13.1497818489313,160.115779976227
11.0171364419607,153.406664993566
8.40199631119086,131.228885306868
7.83682913503778,159.215238771175
4.33812500053336,248.562104182472
5.61621062475003,141.750159991745
6.68689553645707,112.189699585658
5.68611729223336,129.109871181896
9.7159613102163,150.933616213742
8.04881417461982,126.148497460783
8.85236738500151,121.745923613959
9.14917796786143,121.817447540005
5.24619321446927,133.158810697724
2.94802984340687,104.12605170364
8.94454903922297,94.575137397313
8.16979129412817,106.143354214507
6.70387669783906,108.032017043106
9.64006808826494,130.576073088067
10.5307627389076,144.487705853554
5.45892258832018,142.109348248716
5.27683428481274,100.24664895097
10.7028859988355,109.835521487023
5.06418150172731,92.4044144894809
4.84922498801804,178.775718786789
12.0363477411209,129.120890849679
