3.4378052,3.3998413,3.333435,3.1056519,2.8154907,2.7627563,2.8978882,2.8859253,2.88385,2.8274536,2.7435913,2.598816,2.3770142,2.2764282,2.3292847,2.4385376,2.531311,2.46698,2.2107544,1.7741089,1.1603394,0.5465698,0.19683838,-0.027648926,-0.121398926,-0.45367432,-0.16107178,0.496521,1.052063,1.2034302,0.42730713,-0.49871826,-1.5307007,-2.2957153,-2.5317993,-2.3322144,-1.9171753,-1.8771362,-1.7909546,-1.7808228,-1.5827026
2.8547974,2.8804321,2.9232788,2.720642,2.6471558,2.6365356,2.7385864,2.7564087,2.7421265,2.7289429,2.7197876,2.5980835,2.4872437,2.531189,2.5880737,2.7020874,2.7129517,2.6481323,2.4475708,2.1017456,1.5510864,1.1646118,0.8164673,0.4656372,-0.0115356445,-0.34588623,-0.27630615,-0.042053223,0.47894287,1.0751343,1.4609985,0.5314331,0.15240479,-0.9834595,-1.4252319,-2.1882935,-2.0332642,-2.0510864,-2.1616821,-2.1705933,-1.9835815
2.3955688,2.4528198,2.5213013,2.5654907,2.4985962,2.5266724,2.5595093,2.5774536,2.5983276,2.6676636,2.6583862,2.6864624,2.6400757,2.6828003,2.751892,2.856018,2.8344116,2.7131958,2.5136108,2.1576538,1.8042603,1.4168091,1.0628052,0.5479126,0.0692749,-0.24188232,-0.39178467,-0.1687622,-0.017028809,0.4854126,0.8654175,1.25177,1.0332642,0.2909546,-0.6593628,-1.4247437,-1.8067017,-2.121399,-2.2321167,-2.4595337,-2.411316
1.9055786,2.0706177,2.1641235,2.2770386,2.348816,2.3921509,2.418274,2.4802856,2.5791626,2.6818237,2.7542114,2.800476,2.7941284,2.8140259,2.8450317,2.9153442,2.8657837,2.7630005,2.5652466,2.199646,1.8375854,1.4400024,1.0631714,0.5654907,0.25933838,-0.02142334,-0.23687744,-0.2210083,-0.093322754,0.11016846,0.26287842,0.49005127,0.79034424,0.7761841,0.039978027,-0.8118286,-1.5049438,-1.9570923,-2.239563,-2.515442,-2.5924683
1.3861694,1.5895386,1.8777466,2.0514526,2.1835327,2.2329712,2.300476,2.463684,2.6189575,2.7390747,2.8318481,2.8892212,2.9049683,2.9126587,2.9170532,2.9192505,2.8950806,2.7996216,2.6340942,2.3323364,2.0078735,1.5221558,1.0831909,0.6671753,0.41326904,0.15460205,-0.015075684,-0.054626465,-0.03643799,0.1161499,0.101623535,-0.070129395,0.05255127,0.54974365,0.6970825,-0.05633545,-1.2179565,-1.902771,-2.2489624,-2.411438,-2.5827026
0.8278198,1.1227417,1.456604,1.7354126,1.9118042,1.9942017,2.1594849,2.350647,2.581604,2.7511597,2.840393,2.8850708,2.867981,2.88385,2.9071655,2.9120483,2.8944702,2.815979,2.678894,2.53656,2.3080444,1.758606,1.2555542,0.81085205,0.4981079,0.18121338,0.0095825195,-0.13214111,-0.23760986,-0.031921387,0.0115356445,-0.13934326,-0.55792236,-0.04815674,0.3427124,0.40423584,-0.8048706,-1.7271118,-2.2642212,-2.3850708,-2.5368042
0.4138794,0.78741455,1.093689,1.3322144,1.4953003,1.600769,1.788147,2.039978,2.348938,2.5579224,2.6919556,2.755066,2.7702026,2.8162231,2.8444214,2.8497925,2.8239136,2.7769165,2.6830444,2.574524,2.484436,2.1380005,1.6327515,1.1043091,0.6592407,0.2723999,-9.1552734E-4,-0.18829346,-0.35430908,-0.2756958,-0.2263794,-0.30999756,-0.678772,-0.50982666,-0.12774658,0.16473389,-0.112976074,-1.284729,-2.0369263,-2.4470825,-2.5773315
0.33062744,0.86553955,1.117981,1.2334595,1.3219604,1.4102173,1.5629272,1.789856,2.1150513,2.3497925,2.503601,2.600525,2.68573,2.7594604,2.7886353,2.7904663,2.7775269,2.7130737,2.6143188,2.520691,2.4815063,2.269226,1.8639526,1.3840942,0.9031372,0.47113037,0.12884521,-0.11834717,-0.28570557,-0.26519775,-0.25360107,-0.2949829,-0.43084717,-0.6914673,-0.6963501,-0.5029907,-0.1593628,-1.0082397,-1.7769165,-2.2936401,-2.4205933
0.5504761,1.0379028,1.2775269,1.3724976,1.4702759,1.593689,1.7721558,2.001892,2.258484,2.492981,2.640564,2.725647,2.788025,2.824768,2.7850952,2.7454224,2.7006226,2.6190796,2.531433,2.4640503,2.4317017,2.2088013,1.8140259,1.3328247,0.8475952,0.62823486,0.37420654,0.19195557,-0.022888184,0.015686035,-0.08868408,-0.22991943,-0.50653076,-0.62384033,-0.722229,-0.7338257,-0.5092163,-0.99139404,-1.5744019,-2.0975952,-2.3804321

