-1.2756596,-1.4388676,-1.4129887,-1.300806,-1.0305424,-0.6366215,-0.14907265
-1.3031254,-1.2458744,-1.2149906,-1.0561771,-0.79592323,-0.4012699,0.08322716
-1.2137699,-1.1500492,-1.0337162,-0.8734379,-0.6086674,-0.2849369,0.18845177
-1.1576176,-1.0417728,-0.9194584,-0.75795937,-0.50930214,-0.23647499,0.04916954
-1.1452885,-1.0190678,-0.873682,-0.7076664,-0.50356483,-0.27370644,-0.13967323
-1.1743412,-1.0533695,-0.9106693,-0.74367714,-0.55617714,-0.437891,-0.31887245
-1.286768,-1.1257572,-0.99526405,-0.86696815,-0.691309,-0.60061073,-0.4522953
-1.4522953,-1.2458744,-1.1157475,-1.0202885,-0.9173832,-0.77480507,-0.6019535
-1.545557,-1.4350834,-1.3375492,-1.2311039,-1.0807133,-0.8799076,-0.75148964

0.53759193,0.3621769,0.17272377,-0.16431236,-0.7406063,-1.1877499,-1.3499813
0.57897377,0.52721596,0.33971596,0.119745255,-0.33911705,-0.7888241,-1.0620174
0.5591984,0.5125675,0.4522648,0.27184486,-0.09656334,-0.3270321,-0.5867977
0.4703312,0.43871498,0.4262638,0.31261635,0.16393471,0.030267715,-0.18762779
0.39110756,0.327631,0.30407143,0.25829506,0.20018959,0.15392494,0.10363197
0.3616886,0.28209877,0.20653725,0.14806557,0.077264786,0.10509682,0.0956974
0.2453556,0.18200111,0.07518959,-0.0350399,-0.10974693,-0.08264732,-0.035161972
0.09813881,0.035028458,-0.07263756,-0.1843319,-0.25903893,-0.26624107,-0.22424889
-0.017950058,-0.18005943,-0.33460045,-0.44360924,-0.4683895,-0.38843346,-0.34363365

-3.3283405,-3.110201,-2.8487263,-2.6617146,-2.683199,-2.752657,-2.8787556
-3.6333942,-3.532442,-3.2779255,-3.035616,-2.8514118,-2.907198,-2.80649
-3.7489948,-3.6582966,-3.619234,-3.4335651,-3.2627888,-3.1371784,-3.030611
-3.8072224,-3.7983112,-3.784151,-3.723116,-3.6569538,-3.5984821,-3.499361
-3.8495808,-3.8804646,-3.8774128,-3.9134235,-3.8971882,-3.894991,-3.9065876
-3.7935505,-3.8599567,-3.9781208,-4.037447,-4.080538,-4.0729694,-4.103609
-3.718233,-3.8797321,-4.0555134,-4.2048054,-4.275606,-4.232149,-4.228853
-3.8925495,-3.9862995,-4.134859,-4.2990437,-4.452486,-4.5224323,-4.522188
-3.9339314,-4.0768757,-4.2269,-4.3821735,-4.5398884,-4.685274,-4.7188435

7.0340633,7.3208065,7.6665096,7.9158993,8.019293,7.950445,7.804327
7.450445,7.694586,8.029058,8.075079,7.96546,7.899542,7.776495
7.9281063,8.151861,8.130743,8.118902,7.9357967,7.7182674,7.5866756
8.230352,8.241217,8.102179,7.984747,7.6995907,7.4370174,7.2238827
8.327642,8.26441,8.0499325,7.707403,7.425909,7.1329403,6.7810116
8.273565,8.179693,7.8802547,7.5218563,7.130499,6.8099422,6.418951
8.192877,7.9367733,7.620245,7.2387753,6.7857723,6.502203,6.1693172
8.039923,7.65357,7.2961483,6.9267635,6.528082,6.235235,5.897833
7.533087,7.212286,6.9282284,6.6035213,6.274908,5.988409,5.6608944

-5.6335907,-5.963913,-6.125534,-6.2378387,-6.1975555,-5.9786835,-5.655197
-5.6977997,-5.759445,-5.9114227,-5.8240204,-5.6367645,-5.4193573,-5.089157
-5.3904266,-5.4355927,-5.3643036,-5.2721405,-5.085251,-4.9131317,-4.5902557
-4.970871,-4.892624,-4.8120575,-4.7495575,-4.6212616,-4.4020233,-4.242111
-4.580368,-4.508835,-4.425827,-4.2981415,-4.219284,-3.9575653,-3.7683563
-4.2551727,-4.2030487,-4.0641327,-3.9073944,-3.7709198,-3.5378876,-3.321701
-3.970749,-3.8655243,-3.7368622,-3.5522919,-3.3207245,-3.0156708,-2.696701
-3.8223114,-3.5581512,-3.3602753,-3.1354218,-2.8351288,-2.4913788,-2.15654
-3.5687714,-3.2516327,-2.9615936,-2.6940155,-2.3629608,-2.0343475,-1.7184296

-5.6817265,-5.790613,-5.792444,-5.7492313,-5.721033,-5.6180058,-5.468958
-5.9180546,-5.8832645,-5.878748,-5.748621,-5.695154,-5.592249,-5.408533
-5.8571415,-5.8186893,-5.760462,-5.6525517,-5.598963,-5.5738163,-5.4043827
-5.710169,-5.6509647,-5.5791874,-5.536951,-5.510706,-5.463953,-5.453211
-5.561365,-5.547205,-5.4787235,-5.465418,-5.4860477,-5.4235477,-5.3570194
-5.3708134,-5.4091434,-5.43429,-5.4334354,-5.4909306,-5.4056034,-5.319666
-5.273157,-5.3470097,-5.4280643,-5.4889774,-5.498865,-5.4158573,-5.328821
-5.3887577,-5.38949,-5.4545536,-5.528406,-5.566614,-5.5048466,-5.4233036
